2179,1,9W6553,Etihad Airways,1234567,1630,1810
2179,1,9W6636,Etihad Airways,1234567,1640,1750
2179,1,9W6636,Etihad Airways,1234567,1640,1755
2179,1,9W6636,Etihad Airways,1234567,1640,1750
2179,1,9W6554,Etihad Airways,1234567,2029,2209
2179,1,9W6554,Etihad Airways,1234567,2030,2150
2179,1,9W6571,Etihad Airways,1234567,2030,2245
2179,1,9W6571,Etihad Airways,1234567,2100,2300
2179,1,9W6555,Etihad Airways,1234567,2100,2240
2179,1,9W6555,Etihad Airways,1234567,2100,2220
2179,1,9W6592,Etihad Airways,1234567,2100,0255
2179,1,9W6592,Etihad Airways,1234567,2100,0325
2179,1,9W581,Jet Airways,456,2115,0225
2179,1,9W581,Jet Airways,456,2115,0225
2179,1,9W6450,Etihad Airways,1234567,2130,2245
2179,5945,9W6118,Etihad Airways,1234567,2130,0305
2179,5945,9W6118,Etihad Airways,1234567,2135,0310
2179,1,9W6106,Etihad Airways,1234567,2135,0310
2179,1,9W6106,Etihad Airways,1234567,2140,0310
2179,1,9W6106,Etihad Airways,1234567,2140,0310
2179,1,9W6104,Etihad Airways,1234567,2140,0330
2179,1,9W6104,Etihad Airways,1234567,2140,0330
2179,1,9W6115,Etihad Airways,1234567,2140,0350
2179,1,9W6654,Etihad Airways,1234567,2145,0315
2179,1,9W6654,Etihad Airways,1234567,2145,0315
2179,1,9W583,Jet Airways,12367,2145,0235
2179,1,9W501,Jet Airways,123457,2145,0245
2179,1,9W501,Jet Airways,123457,2145,0255
2179,1,9W6654,Etihad Airways,1234567,2150,0305
2179,1,9W6615,Etihad Airways,34567,2150,1300
2179,1,9W6101,Etihad Airways,1234567,2150,0240
2179,1,9W6101,Etihad Airways,1234567,2155,0245
2179,1,9W6101,Etihad Airways,34567,2155,0245
2179,1,9W6101,Etihad Airways,1234567,2155,0245
2179,1,9W6103,Etihad Airways,1234567,2155,0245
2179,5945,9W6118,Etihad Airways,1234567,2155,0310
2179,5945,9W6118,Etihad Airways,123456,2155,0310
2179,1,9W583,Jet Airways,6,2155,0240
2179,1,9W581,Jet Airways,456,2200,0300
2179,1,9W583,Jet Airways,1237,2200,0240
2179,1,9W501,Jet Airways,123457,2200,0300
2179,1,9W6115,Etihad Airways,1234567,2200,0335
2179,1,9W6115,Etihad Airways,1234567,2200,0335
2179,1,9W6104,Etihad Airways,1234567,2200,0340
2179,1,9W6556,Etihad Airways,1234567,2200,2340
2179,1,9W6556,Etihad Airways,1234567,2200,2320
2179,1,9W6103,Etihad Airways,1234567,2210,0320
2179,1,9W6103,Etihad Airways,1234567,2210,0320
2179,1,9W6103,Etihad Airways,123456,2210,0320
2179,1,9W6112,Etihad Airways,1234567,2210,0345
2179,1,9W6112,Etihad Airways,1234567,2210,0325
2179,1,9W6112,Etihad Airways,1234567,2210,0345
2179,1,9W583,Jet Airways,12367,2215,0255
2179,3017,9W513,Jet Airways,1234567,2220,0305
2179,3017,9W513,Jet Airways,1234567,2220,0305
2179,3017,9W513,Jet Airways,1234567,2225,0310
2179,1,9W589,Jet Airways,1234567,2225,0315
2179,1,9W6644,Etihad Airways,1234567,2235,0315
2179,1,9W6644,Etihad Airways,1234567,2235,0315
2179,1,9W6644,Etihad Airways,1234567,2255,0320
2179,1,9W6644,Etihad Airways,1234567,2300,0340
2179,1,9W6644,Etihad Airways,123456,2300,0340
1,2179,9W6645,Etihad Airways,1234567,0435,0630
1,2179,9W6645,Etihad Airways,1234567,0505,0640
1,2179,9W6645,Etihad Airways,1234567,0505,0640
1,2179,9W6645,Etihad Airways,123456,0505,0640
1,3097,9W706,Jet Airways,7,0900,1030
1,3097,9W708,Jet Airways,1234567,0940,1110
1,3097,9W706,Jet Airways,136,0945,1120
1,3097,9W706,Jet Airways,245,0945,1120
1,3097,9W706,Jet Airways,7,0950,1120
1,2179,9W6608,Etihad Airways,1234567,2105,2300
1,2179,9W6608,Etihad Airways,1234567,2115,2310
1,2179,9W6608,Etihad Airways,1234567,2130,2310
1,2179,9W6608,Etihad Airways,1234567,2130,2310
1,2179,9W6608,Etihad Airways,123456,2130,2310
1,3017,9W676,Jet Airways,6,1535,2340
1,3017,9W676,Jet Airways,246,1535,2340
1,3017,9W676,Jet Airways,46,1535,2340
1,3017,9W676,Jet Airways,24,1535,2340
1,2179,9W6572,Etihad Airways,1234567,0400,0615
1,2179,9W6572,Etihad Airways,1234567,0400,0600
1,2179,9W6573,Etihad Airways,1234567,0900,1115
1,2179,9W6573,Etihad Airways,1234567,1000,1200
1,2179,9W6574,Etihad Airways,1234567,1730,1945
1,2179,9W6574,Etihad Airways,1234567,1730,1930
1,2179,9W6575,Etihad Airways,1234567,2200,0015
1,2179,9W6575,Etihad Airways,1234567,2200,2359
3080,1,9W3558,Jet Airways,247,0800,0940
3080,1,9W3558,Jet Airways,247,0820,0935
3080,1,9W3558,Jet Airways,247,1005,1125
3080,1,9W3552,Jet Airways,6,1050,1255
3080,1,9W3552,Jet Airways,136,1145,1355
3080,1,9W3552,Jet Airways,136,1220,1440
3080,1,9W3556,Jet Airways,247,1220,1400
3080,1,9W3556,Jet Airways,247,1230,1325
3080,1,9W3552,Jet Airways,13,1230,1435
3080,1,9W3556,Jet Airways,247,1350,1455
3080,1,9W3554,Jet Airways,136,1610,1755
3080,1,9W3554,Jet Airways,136,1740,1945
3080,1,9W3554,Jet Airways,136,1745,1940
1,2179,9W6439,Etihad Airways,56,1420,1910
1,2179,9W6439,Etihad Airways,1234567,1420,1905
1,2179,9W6439,Etihad Airways,56,1520,1905
1,2179,9W6439,Etihad Airways,1234567,1520,1910
1,2179,9W6439,Etihad Airways,1234567,1520,1910
1,2179,9W6439,Etihad Airways,1234567,1520,1910
1,2179,9W6439,Etihad Airways,1234,1520,1910
1,2179,9W6658,Etihad Airways,56,1740,2240
1,2179,9W6658,Etihad Airways,1234567,1750,2320
