AUH,MAG,9W6592,Etihad Airways,1234567,2100,0325
AUH,MAG,9W581,Jet Airways,456,2115,0225
AUH,MAG,9W581,Jet Airways,456,2115,0225
AUH,MAG,9W6450,Etihad Airways,1234567,2130,2245
AUH,HDD,9W6118,Etihad Airways,1234567,2130,0305
AUH,HDD,9W6118,Etihad Airways,1234567,2135,0310
AUH,MAG,9W6106,Etihad Airways,1234567,2135,0310
AUH,MAG,9W6106,Etihad Airways,1234567,2140,0310
AUH,MAG,9W6106,Etihad Airways,1234567,2140,0310
AUH,MAG,9W6104,Etihad Airways,1234567,2140,0330
AUH,MAG,9W6104,Etihad Airways,1234567,2140,0330
AUH,MAG,9W6115,Etihad Airways,1234567,2140,0350
AUH,MAG,9W6654,Etihad Airways,1234567,2145,0315
AUH,MAG,9W6654,Etihad Airways,1234567,2145,0315
AUH,MAG,9W583,Jet Airways,12367,2145,0235
AUH,MAG,9W501,Jet Airways,123457,2145,0245
AUH,MAG,9W501,Jet Airways,123457,2145,0255
AUH,MAG,9W6654,Etihad Airways,1234567,2150,0305
AUH,MAG,9W6615,Etihad Airways,34567,2150,1300
AUH,MAG,9W6101,Etihad Airways,1234567,2150,0240
AUH,MAG,9W6101,Etihad Airways,1234567,2155,0245
AUH,MAG,9W6101,Etihad Airways,34567,2155,0245
AUH,MAG,9W6101,Etihad Airways,1234567,2155,0245
AUH,MAG,9W6103,Etihad Airways,1234567,2155,0245
AUH,HDD,9W6118,Etihad Airways,1234567,2155,0310
AUH,HDD,9W6118,Etihad Airways,123456,2155,0310
AUH,MAG,9W583,Jet Airways,6,2155,0240
AUH,MAG,9W581,Jet Airways,456,2200,0300
AUH,MAG,9W583,Jet Airways,1237,2200,0240
AUH,MAG,9W501,Jet Airways,123457,2200,0300
AUH,MAG,9W6115,Etihad Airways,1234567,2200,0335
AUH,MAG,9W6115,Etihad Airways,1234567,2200,0335
AUH,MAG,9W6104,Etihad Airways,1234567,2200,0340
AUH,MAG,9W6556,Etihad Airways,1234567,2200,2340
AUH,MAG,9W6556,Etihad Airways,1234567,2200,2320
AUH,MAG,9W6103,Etihad Airways,1234567,2210,0320
AUH,MAG,9W6103,Etihad Airways,1234567,2210,0320
AUH,MAG,9W6103,Etihad Airways,123456,2210,0320
AUH,MAG,9W6112,Etihad Airways,1234567,2210,0345
AUH,MAG,9W6112,Etihad Airways,1234567,2210,0325
AUH,MAG,9W6112,Etihad Airways,1234567,2210,0345
AUH,MAG,9W583,Jet Airways,12367,2215,0255
AUH,PNQ,9W513,Jet Airways,1234567,2220,0305
AUH,PNQ,9W513,Jet Airways,1234567,2220,0305
